fill	colour	x	y	density	group	level	piece	xmin	xmax	ymin	ymax
#FFFFFF	#FFFFFF	0.878787878787879	0.202194357366771	1.40681135418614e-08	1	1	1	0.863636363636364	0.893939393939394	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.909090909090909	0.202194357366771	1.29336329469167e-08	1	1	1	0.893939393939394	0.924242424242424	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.939393939393939	0.202194357366771	8.0220813964257e-09	1	1	1	0.924242424242424	0.954545454545454	0.186520376175549	0.217868338557994
#FFFFFF	#FFFFFF	0.0606060606060606	0.233542319749216	3.99601371373686e-07	1	1	1	0.0454545454545454	0.0757575757575757	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.0909090909090909	0.233542319749216	1.45965173261566e-06	1	1	1	0.0757575757575757	0.106060606060606	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.121212121212121	0.233542319749216	4.41299816304848e-06	1	1	1	0.106060606060606	0.136363636363636	0.217868338557994	0.249216300940439
#132B43	#132B43	0.151515151515151	0.233542319749216	1.11342148439078e-05	1	1	1	0.136363636363636	0.166666666666667	0.217868338557994	0.249216300940439
#142D45	#142D45	0.181818181818182	0.233542319749216	2.43417449917671e-05	1	1	1	0.166666666666667	0.196969696969697	0.217868338557994	0.249216300940439
#15304A	#15304A	0.212121212121212	0.233542319749216	4.63220096640625e-05	1	1	1	0.196969696969697	0.227272727272727	0.217868338557994	0.249216300940439
#173450	#173450	0.242424242424242	0.233542319749216	7.41950461828634e-05	1	1	1	0.227272727272727	0.257575757575757	0.217868338557994	0.249216300940439
#193855	#193855	0.272727272727273	0.233542319749216	9.98233966532461e-05	1	1	1	0.257575757575757	0.287878787878788	0.217868338557994	0.249216300940439
#1B3B59	#1B3B59	0.303030303030303	0.233542319749216	0.000120736280861615	1	1	1	0.287878787878788	0.318181818181818	0.217868338557994	0.249216300940439
#1D3E5D	#1D3E5D	0.333333333333333	0.233542319749216	0.000141034344974981	1	1	1	0.318181818181818	0.348484848484848	0.217868338557994	0.249216300940439
#1E4160	#1E4160	0.363636363636364	0.233542319749216	0.000155248140757486	1	1	1	0.348484848484848	0.378787878787879	0.217868338557994	0.249216300940439
#1D405F	#1D405F	0.393939393939394	0.233542319749216	0.000148624600906662	1	1	1	0.378787878787879	0.409090909090909	0.217868338557994	0.249216300940439
#1B3B59	#1B3B59	0.424242424242424	0.233542319749216	0.000118524698331918	1	1	1	0.409090909090909	0.439393939393939	0.217868338557994	0.249216300940439
#183551	#183551	0.454545454545454	0.233542319749216	7.96775806252391e-05	1	1	1	0.439393939393939	0.469696969696969	0.217868338557994	0.249216300940439
#15304A	#15304A	0.484848484848485	0.233542319749216	4.68465079138861e-05	1	1	1	0.46969696969697	0.5	0.217868338557994	0.249216300940439
#142D45	#142D45	0.515151515151515	0.233542319749216	2.47045956164059e-05	1	1	1	0.5	0.53030303030303	0.217868338557994	0.249216300940439
#132B43	#132B43	0.545454545454545	0.233542319749216	1.20777407916795e-05	1	1	1	0.53030303030303	0.56060606060606	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.575757575757575	0.233542319749216	6.04938553129933e-06	1	1	1	0.56060606060606	0.590909090909091	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.606060606060606	0.233542319749216	3.27931170866873e-06	1	1	1	0.590909090909091	0.621212121212121	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.636363636363636	0.233542319749216	1.66110571035022e-06	1	1	1	0.621212121212121	0.651515151515151	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.666666666666666	0.233542319749216	6.60955987842596e-07	1	1	1	0.651515151515151	0.681818181818182	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.696969696969697	0.233542319749216	1.91996051828773e-07	1	1	1	0.681818181818182	0.712121212121212	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.727272727272727	0.233542319749216	4.10426359296111e-08	1	1	1	0.712121212121212	0.742424242424242	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.757575757575757	0.233542319749216	9.85313439836823e-09	1	1	1	0.742424242424242	0.772727272727272	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.787878787878788	0.233542319749216	1.61101082829843e-08	1	1	1	0.772727272727272	0.803030303030303	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.818181818181818	0.233542319749216	4.59661415331609e-08	1	1	1	0.803030303030303	0.833333333333333	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.848484848484848	0.233542319749216	9.27004549727004e-08	1	1	1	0.833333333333333	0.863636363636364	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.878787878787879	0.233542319749216	1.26317054092973e-07	1	1	1	0.863636363636364	0.893939393939394	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.909090909090909	0.233542319749216	1.16130567365891e-07	1	1	1	0.893939393939394	0.924242424242424	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.939393939393939	0.233542319749216	7.20299430971415e-08	1	1	1	0.924242424242424	0.954545454545454	0.217868338557994	0.249216300940439
#FFFFFF	#FFFFFF	0.0606060606060606	0.264890282131661	4.48295096159117e-08	1	1	1	0.0454545454545454	0.0757575757575757	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.0909090909090909	0.264890282131661	2.07119945662453e-07	1	1	1	0.0757575757575757	0.106060606060606	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.121212121212121	0.264890282131661	7.72040789162084e-07	1	1	1	0.106060606060606	0.136363636363636	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.151515151515151	0.264890282131661	2.45170977544386e-06	1	1	1	0.136363636363636	0.166666666666667	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.181818181818182	0.264890282131661	6.77259537542358e-06	1	1	1	0.166666666666667	0.196969696969697	0.249216300940439	0.280564263322884
#132B44	#132B44	0.212121212121212	0.264890282131661	1.57522676720544e-05	1	1	1	0.196969696969697	0.227272727272727	0.249216300940439	0.280564263322884
#142E47	#142E47	0.242424242424242	0.264890282131661	3.03471568916724e-05	1	1	1	0.227272727272727	0.257575757575757	0.249216300940439	0.280564263322884
#16314B	#16314B	0.272727272727273	0.264890282131661	5.10973143383002e-05	1	1	1	0.257575757575757	0.287878787878788	0.249216300940439	0.280564263322884
#183551	#183551	0.303030303030303	0.264890282131661	8.14176874898586e-05	1	1	1	0.287878787878788	0.318181818181818	0.249216300940439	0.280564263322884
#1B3B59	#1B3B59	0.333333333333333	0.264890282131661	0.000122353660506675	1	1	1	0.318181818181818	0.348484848484848	0.249216300940439	0.280564263322884
#1E4161	#1E4161	0.363636363636364	0.264890282131661	0.000159959635285526	1	1	1	0.348484848484848	0.378787878787879	0.249216300940439	0.280564263322884
#1F4364	#1F4364	0.393939393939394	0.264890282131661	0.000170992834916306	1	1	1	0.378787878787879	0.409090909090909	0.249216300940439	0.280564263322884
#1D405F	#1D405F	0.424242424242424	0.264890282131661	0.000148303821662059	1	1	1	0.409090909090909	0.439393939393939	0.249216300940439	0.280564263322884
#1A3956	#1A3956	0.454545454545454	0.264890282131661	0.000107691151165623	1	1	1	0.439393939393939	0.469696969696969	0.249216300940439	0.280564263322884
#17334E	#17334E	0.484848484848485	0.264890282131661	6.77705921074088e-05	1	1	1	0.46969696969697	0.5	0.249216300940439	0.280564263322884
#152E48	#152E48	0.515151515151515	0.264890282131661	3.73075950182846e-05	1	1	1	0.5	0.53030303030303	0.249216300940439	0.280564263322884
#132C44	#132C44	0.545454545454545	0.264890282131661	1.83697878053813e-05	1	1	1	0.53030303030303	0.56060606060606	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.575757575757575	0.264890282131661	9.01565671192049e-06	1	1	1	0.56060606060606	0.590909090909091	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.606060606060606	0.264890282131661	4.84867616753615e-06	1	1	1	0.590909090909091	0.621212121212121	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.636363636363636	0.264890282131661	2.5488769019549e-06	1	1	1	0.621212121212121	0.651515151515151	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.666666666666666	0.264890282131661	1.11272897559903e-06	1	1	1	0.651515151515151	0.681818181818182	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.696969696969697	0.264890282131661	3.8091358641437e-07	1	1	1	0.681818181818182	0.712121212121212	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.727272727272727	0.264890282131661	1.04705618940915e-07	1	1	1	0.712121212121212	0.742424242424242	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.757575757575757	0.264890282131661	3.73231359234735e-08	1	1	1	0.742424242424242	0.772727272727272	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.787878787878788	0.264890282131661	7.34996295148991e-08	1	1	1	0.772727272727272	0.803030303030303	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.818181818181818	0.264890282131661	2.10145896667379e-07	1	1	1	0.803030303030303	0.833333333333333	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.848484848484848	0.264890282131661	4.23690905196431e-07	1	1	1	0.833333333333333	0.863636363636364	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.878787878787879	0.264890282131661	5.77326301717914e-07	1	1	1	0.863636363636364	0.893939393939394	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.909090909090909	0.264890282131661	5.30768949745344e-07	1	1	1	0.893939393939394	0.924242424242424	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.939393939393939	0.264890282131661	3.29209238730881e-07	1	1	1	0.924242424242424	0.954545454545454	0.249216300940439	0.280564263322884
#FFFFFF	#FFFFFF	0.0606060606060606	0.296238244514107	4.32102742362056e-09	1	1	1	0.0454545454545454	0.0757575757575757	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.0909090909090909	0.296238244514107	2.42643675163567e-08	1	1	1	0.0757575757575757	0.106060606060606	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.121212121212121	0.296238244514107	1.1581359135346e-07	1	1	1	0.106060606060606	0.136363636363636	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.151515151515151	0.296238244514107	4.82445113611941e-07	1	1	1	0.136363636363636	0.166666666666667	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.181818181818182	0.296238244514107	1.68370555901767e-06	1	1	1	0.166666666666667	0.196969696969697	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.212121212121212	0.296238244514107	4.76003693922185e-06	1	1	1	0.196969696969697	0.227272727272727	0.280564263322884	0.311912225705329
#132B43	#132B43	0.242424242424242	0.296238244514107	1.12848872218945e-05	1	1	1	0.227272727272727	0.257575757575757	0.280564263322884	0.311912225705329
#142D45	#142D45	0.272727272727273	0.296238244514107	2.43759086707332e-05	1	1	1	0.257575757575757	0.287878787878788	0.280564263322884	0.311912225705329
#15304A	#15304A	0.303030303030303	0.296238244514107	4.95589069159927e-05	1	1	1	0.287878787878788	0.318181818181818	0.280564263322884	0.311912225705329
#193652	#193652	0.333333333333333	0.296238244514107	8.90266600773202e-05	1	1	1	0.318181818181818	0.348484848484848	0.280564263322884	0.311912225705329
#1C3D5B	#1C3D5B	0.363636363636364	0.296238244514107	0.000130623833337225	1	1	1	0.348484848484848	0.378787878787879	0.280564263322884	0.311912225705329
#1D4060	#1D4060	0.393939393939394	0.296238244514107	0.000151506482184319	1	1	1	0.378787878787879	0.409090909090909	0.280564263322884	0.311912225705329
#1D3E5D	#1D3E5D	0.424242424242424	0.296238244514107	0.000141139501708035	1	1	1	0.409090909090909	0.439393939393939	0.280564263322884	0.311912225705329
#1A3A57	#1A3A57	0.454545454545454	0.296238244514107	0.000110199692012578	1	1	1	0.439393939393939	0.469696969696969	0.280564263322884	0.311912225705329
#173450	#173450	0.484848484848485	0.296238244514107	7.4197486458033e-05	1	1	1	0.46969696969697	0.5	0.280564263322884	0.311912225705329
#152F49	#152F49	0.515151515151515	0.296238244514107	4.28180978324617e-05	1	1	1	0.5	0.53030303030303	0.280564263322884	0.311912225705329
#132C45	#132C45	0.545454545454545	0.296238244514107	2.14572404077868e-05	1	1	1	0.53030303030303	0.56060606060606	0.280564263322884	0.311912225705329
#132B43	#132B43	0.575757575757575	0.296238244514107	1.04925031941416e-05	1	1	1	0.56060606060606	0.590909090909091	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.606060606060606	0.296238244514107	5.76402318848481e-06	1	1	1	0.590909090909091	0.621212121212121	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.636363636363636	0.296238244514107	3.32599138511156e-06	1	1	1	0.621212121212121	0.651515151515151	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.666666666666666	0.296238244514107	1.72245664119704e-06	1	1	1	0.651515151515151	0.681818181818182	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.696969696969697	0.296238244514107	7.36513219480848e-07	1	1	1	0.681818181818182	0.712121212121212	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.727272727272727	0.296238244514107	2.51905068044578e-07	1	1	1	0.712121212121212	0.742424242424242	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.757575757575757	0.296238244514107	9.80719918360084e-08	1	1	1	0.742424242424242	0.772727272727272	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.787878787878788	0.296238244514107	1.73878455558981e-07	1	1	1	0.772727272727272	0.803030303030303	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.818181818181818	0.296238244514107	4.89303285369925e-07	1	1	1	0.803030303030303	0.833333333333333	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.848484848484848	0.296238244514107	9.85728628946037e-07	1	1	1	0.833333333333333	0.863636363636364	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.878787878787879	0.296238244514107	1.34311729813743e-06	1	1	1	0.863636363636364	0.893939393939394	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.909090909090909	0.296238244514107	1.23480227210016e-06	1	1	1	0.893939393939394	0.924242424242424	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.939393939393939	0.296238244514107	7.65885581961755e-07	1	1	1	0.924242424242424	0.954545454545454	0.280564263322884	0.311912225705329
#FFFFFF	#FFFFFF	0.0606060606060606	0.327586206896552	3.22653143897312e-10	1	1	1	0.0454545454545454	0.0757575757575757	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.0909090909090909	0.327586206896552	2.4135994609135e-09	1	1	1	0.0757575757575757	0.106060606060606	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.121212121212121	0.327586206896552	1.59617252564079e-08	1	1	1	0.106060606060606	0.136363636363636	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.151515151515151	0.327586206896552	8.82219733935982e-08	1	1	1	0.136363636363636	0.166666666666667	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.181818181818182	0.327586206896552	3.88878358464053e-07	1	1	1	0.166666666666667	0.196969696969697	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.212121212121212	0.327586206896552	1.38713643097279e-06	1	1	1	0.196969696969697	0.227272727272727	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.242424242424242	0.327586206896552	4.26605616729834e-06	1	1	1	0.227272727272727	0.257575757575757	0.311912225705329	0.343260188087774
#132B43	#132B43	0.272727272727273	0.327586206896552	1.1879198078652e-05	1	1	1	0.257575757575757	0.287878787878788	0.311912225705329	0.343260188087774
#142D46	#142D46	0.303030303030303	0.327586206896552	2.91913113358087e-05	1	1	1	0.287878787878788	0.318181818181818	0.311912225705329	0.343260188087774
#16324C	#16324C	0.333333333333333	0.327586206896552	5.89731824244968e-05	1	1	1	0.318181818181818	0.348484848484848	0.311912225705329	0.343260188087774
#193753	#193753	0.363636363636364	0.327586206896552	9.29637116831433e-05	1	1	1	0.348484848484848	0.378787878787879	0.311912225705329	0.343260188087774
#1A3A57	#1A3A57	0.393939393939394	0.327586206896552	0.000113345216987327	1	1	1	0.378787878787879	0.409090909090909	0.311912225705329	0.343260188087774
#1A3A57	#1A3A57	0.424242424242424	0.327586206896552	0.000110515268996724	1	1	1	0.409090909090909	0.439393939393939	0.311912225705329	0.343260188087774
#193753	#193753	0.454545454545454	0.327586206896552	9.09825174926842e-05	1	1	1	0.439393939393939	0.469696969696969	0.311912225705329	0.343260188087774
#17334E	#17334E	0.484848484848485	0.327586206896552	6.51174710523785e-05	1	1	1	0.46969696969697	0.5	0.311912225705329	0.343260188087774
#152F49	#152F49	0.515151515151515	0.327586206896552	4.00820664250077e-05	1	1	1	0.5	0.53030303030303	0.311912225705329	0.343260188087774
#132C45	#132C45	0.545454545454545	0.327586206896552	2.16108398638717e-05	1	1	1	0.53030303030303	0.56060606060606	0.311912225705329	0.343260188087774
#132B43	#132B43	0.575757575757575	0.327586206896552	1.15937786899519e-05	1	1	1	0.56060606060606	0.590909090909091	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.606060606060606	0.327586206896552	7.04202314486033e-06	1	1	1	0.590909090909091	0.621212121212121	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.636363636363636	0.327586206896552	4.47660995922196e-06	1	1	1	0.621212121212121	0.651515151515151	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.666666666666666	0.327586206896552	2.55815429458696e-06	1	1	1	0.651515151515151	0.681818181818182	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.696969696969697	0.327586206896552	1.19560084005003e-06	1	1	1	0.681818181818182	0.712121212121212	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.727272727272727	0.327586206896552	4.33485338843839e-07	1	1	1	0.712121212121212	0.742424242424242	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.757575757575757	0.327586206896552	1.54206787209265e-07	1	1	1	0.742424242424242	0.772727272727272	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.787878787878788	0.327586206896552	2.13163656980216e-07	1	1	1	0.772727272727272	0.803030303030303	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.818181818181818	0.327586206896552	5.80381360377782e-07	1	1	1	0.803030303030303	0.833333333333333	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.848484848484848	0.327586206896552	1.1673899213238e-06	1	1	1	0.833333333333333	0.863636363636364	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.878787878787879	0.327586206896552	1.59052682008174e-06	1	1	1	0.863636363636364	0.893939393939394	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.909090909090909	0.327586206896552	1.46225303482471e-06	1	1	1	0.893939393939394	0.924242424242424	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.939393939393939	0.327586206896552	9.06961331623467e-07	1	1	1	0.924242424242424	0.954545454545454	0.311912225705329	0.343260188087774
#FFFFFF	#FFFFFF	0.0606060606060606	0.358934169278997	2.15901066261924e-11	1	1	1	0.0454545454545454	0.0757575757575757	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.0909090909090909	0.358934169278997	2.43872920055219e-10	1	1	1	0.0757575757575757	0.106060606060606	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.121212121212121	0.358934169278997	2.29862570583831e-09	1	1	1	0.106060606060606	0.136363636363636	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.151515151515151	0.358934169278997	1.70635839154189e-08	1	1	1	0.136363636363636	0.166666666666667	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.181818181818182	0.358934169278997	9.94571537861715e-08	1	1	1	0.166666666666667	0.196969696969697	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.212121212121212	0.358934169278997	4.70913858757292e-07	1	1	1	0.196969696969697	0.227272727272727	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.242424242424242	0.358934169278997	1.88373565293483e-06	1	1	1	0.227272727272727	0.257575757575757	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.272727272727273	0.358934169278997	6.40030930637174e-06	1	1	1	0.257575757575757	0.287878787878788	0.343260188087774	0.374608150470219
#132C44	#132C44	0.303030303030303	0.358934169278997	1.77819764445161e-05	1	1	1	0.287878787878788	0.318181818181818	0.343260188087774	0.374608150470219
#152F48	#152F48	0.333333333333333	0.358934169278997	3.84622490083441e-05	1	1	1	0.318181818181818	0.348484848484848	0.343260188087774	0.374608150470219
#17334D	#17334D	0.363636363636364	0.358934169278997	6.30061141561963e-05	1	1	1	0.348484848484848	0.378787878787879	0.343260188087774	0.374608150470219
#183551	#183551	0.393939393939394	0.358934169278997	7.88053813403714e-05	1	1	1	0.378787878787879	0.409090909090909	0.343260188087774	0.374608150470219
#183551	#183551	0.424242424242424	0.358934169278997	7.88836933092518e-05	1	1	1	0.409090909090909	0.439393939393939	0.343260188087774	0.374608150470219
#17334E	#17334E	0.454545454545454	0.358934169278997	6.7569347634612e-05	1	1	1	0.439393939393939	0.469696969696969	0.343260188087774	0.374608150470219
#16314B	#16314B	0.484848484848485	0.358934169278997	5.13867747506469e-05	1	1	1	0.46969696969697	0.5	0.343260188087774	0.374608150470219
#142E48	#142E48	0.515151515151515	0.358934169278997	3.45624364858939e-05	1	1	1	0.5	0.53030303030303	0.343260188087774	0.374608150470219
#132C45	#132C45	0.545454545454545	0.358934169278997	2.13045286757197e-05	1	1	1	0.53030303030303	0.56060606060606	0.343260188087774	0.374608150470219
#132B43	#132B43	0.575757575757575	0.358934169278997	1.35382332701335e-05	1	1	1	0.56060606060606	0.590909090909091	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.606060606060606	0.358934169278997	9.24410330878764e-06	1	1	1	0.590909090909091	0.621212121212121	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.636363636363636	0.358934169278997	6.02819976145929e-06	1	1	1	0.621212121212121	0.651515151515151	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.666666666666666	0.358934169278997	3.36946633945189e-06	1	1	1	0.651515151515151	0.681818181818182	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.696969696969697	0.358934169278997	1.53164676581104e-06	1	1	1	0.681818181818182	0.712121212121212	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.727272727272727	0.358934169278997	5.45035108917799e-07	1	1	1	0.712121212121212	0.742424242424242	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.757575757575757	0.358934169278997	1.68471793580156e-07	1	1	1	0.742424242424242	0.772727272727272	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.787878787878788	0.358934169278997	1.43660115020511e-07	1	1	1	0.772727272727272	0.803030303030303	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.818181818181818	0.358934169278997	3.52425360448476e-07	1	1	1	0.803030303030303	0.833333333333333	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.848484848484848	0.358934169278997	7.04195097773449e-07	1	1	1	0.833333333333333	0.863636363636364	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.878787878787879	0.358934169278997	9.5886521895954e-07	1	1	1	0.863636363636364	0.893939393939394	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.909090909090909	0.358934169278997	8.81443321278651e-07	1	1	1	0.893939393939394	0.924242424242424	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.939393939393939	0.358934169278997	5.46701322744879e-07	1	1	1	0.924242424242424	0.954545454545454	0.343260188087774	0.374608150470219
#FFFFFF	#FFFFFF	0.0606060606060606	0.390282131661442	1.90155233343482e-12	1	1	1	0.0454545454545454	0.0757575757575757	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.0909090909090909	0.390282131661442	3.24457527057375e-11	1	1	1	0.0757575757575757	0.106060606060606	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.121212121212121	0.390282131661442	4.23128816511693e-10	1	1	1	0.106060606060606	0.136363636363636	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.151515151515151	0.390282131661442	4.19105818806557e-09	1	1	1	0.136363636363636	0.166666666666667	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.181818181818182	0.390282131661442	3.21084996766666e-08	1	1	1	0.166666666666667	0.196969696969697	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.212121212121212	0.390282131661442	1.94992258322817e-07	1	1	1	0.196969696969697	0.227272727272727	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.242424242424242	0.390282131661442	9.50837450261612e-07	1	1	1	0.227272727272727	0.257575757575757	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.272727272727273	0.390282131661442	3.68466367009542e-06	1	1	1	0.257575757575757	0.287878787878788	0.37460815047022	0.405956112852665
#132B43	#132B43	0.303030303030303	0.390282131661442	1.10426215593226e-05	1	1	1	0.287878787878788	0.318181818181818	0.37460815047022	0.405956112852665
#142D45	#142D45	0.333333333333333	0.390282131661442	2.49384777175157e-05	1	1	1	0.318181818181818	0.348484848484848	0.37460815047022	0.405956112852665
#152F49	#152F49	0.363636363636364	0.390282131661442	4.20776469778999e-05	1	1	1	0.348484848484848	0.378787878787879	0.37460815047022	0.405956112852665
#16314B	#16314B	0.393939393939394	0.390282131661442	5.40971425312798e-05	1	1	1	0.378787878787879	0.409090909090909	0.37460815047022	0.405956112852665
#16314C	#16314C	0.424242424242424	0.390282131661442	5.59126362887912e-05	1	1	1	0.409090909090909	0.439393939393939	0.37460815047022	0.405956112852665
#15304A	#15304A	0.454545454545454	0.390282131661442	4.99016907014109e-05	1	1	1	0.439393939393939	0.469696969696969	0.37460815047022	0.405956112852665
#152F49	#152F49	0.484848484848485	0.390282131661442	4.02831596606899e-05	1	1	1	0.46969696969697	0.5	0.37460815047022	0.405956112852665
#142E47	#142E47	0.515151515151515	0.390282131661442	3.00286464496021e-05	1	1	1	0.5	0.53030303030303	0.37460815047022	0.405956112852665
#132C45	#132C45	0.545454545454545	0.390282131661442	2.20365770035769e-05	1	1	1	0.53030303030303	0.56060606060606	0.37460815047022	0.405956112852665
#132C44	#132C44	0.575757575757575	0.390282131661442	1.71249302776014e-05	1	1	1	0.56060606060606	0.590909090909091	0.37460815047022	0.405956112852665
#132B43	#132B43	0.606060606060606	0.390282131661442	1.31989228963056e-05	1	1	1	0.590909090909091	0.621212121212121	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.636363636363636	0.390282131661442	8.88878560014127e-06	1	1	1	0.621212121212121	0.651515151515151	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.666666666666666	0.390282131661442	4.96274478952562e-06	1	1	1	0.651515151515151	0.681818181818182	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.696969696969697	0.390282131661442	2.28662178155008e-06	1	1	1	0.681818181818182	0.712121212121212	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.727272727272727	0.390282131661442	8.5598572542392e-07	1	1	1	0.712121212121212	0.742424242424242	0.37460815047022	0.405956112852665
#FFFFFF	#FFFFFF	0.757575757575757	0.390282131661442	2.62246264410146e-07	1	1	1	0.742424242424242	0.772727272727272	0.37460815047022	0.405956112852665
